கொங்கு வேளாளர் கவுண்டர் சமுதாயத்தின் சார்பாக மனமார்ந்த வாழ்த்துக்கள்	Positive
Tirunelveli slang..kekrapa evlo alaga  iruku	Positive
This is true... Semma mass vikram...... 🤙🤙🤙🤙	Positive
Plssssss intha diwali ku movie a release pannuga naan dhanush anna oda periya paithiyaran fan...	Mixed_feelings
vijayna super gethu mass ellam tamilanda	Positive
Nalla Gaandu Agungo Andha 10K dislikers..	Positive
Abhi bhi time ye nakli mekup htaa lo	not-Tamil
டிரைலர் மிகவும் அருமையாக உள்ளது சூர்யா ரசிகர்களின் சார்பாக திரெளபதி வெற்றி கரமாக அமையட்டும் மோகன் ஜீ அண்ணா	Positive
semmaa trailer Vera level la iruku	Positive
150k likes in 1hr  , Surya Anna	unknown_state
இராஜபாளையம் சாலியர்‌ சமுதாயம் சார்பில் படம் வெற்றியடைய வாழ்த்துகள்	Positive
56K left for 600K likes	unknown_state
First dialogue se pta lag gya pink da remake hai	not-Tamil
Trailer mass iruku apa Padam epadi iruku I am waiting for comali	Positive
I set your screens on fire.... Thalaivaaaaaaaaa....	Negative
Enaku ennamo thonuthu padam semma mokka vanga poguthu ninailra	Positive
Review pathutu varavan lan inka like ah podu	Positive
Suriya Anna acting next level	Positive
தமிழ் சினிமாவில் இது வேற லெவல் படம்  நாடாக காதல் கம்பனி நடத்தும் மாமாக்களுக்கு செருப்படி	Mixed_feelings
Aiyoo, vara level bro Suriya anna rocks NgK on	unknown_state
Thambi naanga 19 hourslaya 11M neenga yaaru da komali	Mixed_feelings
Anna yathachum chance kudunga anna unga kuda work pannanum nu aaasaaiya iruku plz na 9003885059 my num	unknown_state
trailer is maranaaa mass thalaaaaa ,,,,,	Positive
நான் அரசியலுக்கு வருவது உறுதி- ரஜினி இது 96	unknown_state
Yaarellam movie paathutu inga vanthiga	Positive
Vedha neenga eppa Vikram ah Maarineneenga	unknown_state
யோவ் பாரின் சரக்கு அதிகம் அடிக்காதான்னு எத்தனை தடவையா சொல்லுறது, இப்பையும் அப்படியே வாந்தி எடுத்து வச்சி இருக்க	Negative
Spider man Bat man Super man And u herooooo (mugamudi)🤔🤔🤔🤔	Positive
Keka beka short film ipo feature film ah super	Positive
Claps    from Malaysia ......vera level	Positive
OK. Now I am a vijay fan!	Positive
Rajinikanth  marana mokka panitaanga cheers	Mixed_feelings
Teaser ha pakurathuku munadi like podavanga like podunga	unknown_state
All the best super star rajnikanth గారు from రామ్ చరణ్ ఫ్యాన్	unknown_state
Rekka part 2 va illama irundha, மகிழ்ச்சி	Mixed_feelings
super mass.. keep rocking surya. :-)	Positive
யார்ரா இவே வெறகு கட்டேல அடிச்சே டாடா சுமோவா பறக்க விட்டான் டாடா சுமோக்கு உண்டாண மரியாத போச்சுடா	Negative
செம்ம அதும் கடைசி வரி மிரட்டிட்டீங்க .. வாழ்த்துக்கள் ..	Positive
Verithanama irukku trailer Varuvathu Thalaivar petta Parak..	Negative
it's kollywood  not a hollywood	Mixed_feelings
Trailer na ipdi irukunam nu solravanga like here	Positive
Marana mass edhu thaan thalaivar sampavam 🤘🤘🤘	Positive
It still looks like a fan made trailer,	Positive
Based on a short film (Kekabuka)	not-Tamil
Ente ettan marana mass anu da	Positive
சாதி வெறி பிடித்த நாயே செம டாயலக்.... நாடக காதல் கும்பல் கதறல்	Positive
Kajal a vida samyuktha azhaga irukaanga Anyways jayam Ravi super	Positive
சாதி வெறியர்களுக்கு சாட்டையடி கொடுக்க வருகிறது 'நாடோடிகள்-2	Positive
Va thala va thala va thala therika udromm....	Positive
pakka mass teaser..better than utter flop bairava	Mixed_feelings
Apdilam nadakathu.....nadaka koodathu ayyoooooooo thala vera level can't wait seekram release pannunga pa	Negative
தீரன் சின்னமலை  Protection force சார்பில் இந்த படம் வெற்றி பெற வாழ்த்துகள்	Positive
Last bit seems like ELLAM AVAN SEYAL movie.	Negative
Surya Anna all looks mass	Positive
G***mala thala tucker doi!!!! Film blockbuster!!	Positive
Yuvan mass nu solldravanga like panunga	Positive
சீறு என்ன கதீ சிவ போறிய இல்லை பென்சில் சீவ போறியா இல்லை சேவல் சீவ போறிய  Jiva look comedy  adei Telugu Padam copy Da  stunt over Iruku Da  Mokka Padam idhu  Jiva flopapa  flop on the way	Negative
Release before 100% Change panniduvanga evanachu case potiduva ??	unknown_state
Thumbnail pathuttu prasanna'nu nenachavunga like pannunga	unknown_state
Ommala Deiii Ennada Panni Vachurukinga	Negative
Trailer Theri Baby.... 	) Atlee pichitayaa... /\ Vijay na semaya irukaaru.. Meena mam kolandha sema cute... Trailer Sema Masss... BGM laan sema... Adhuvum End la ulla BGM theri.... GVP kalakkittaya... I'm Waiting... :)	Positive
ஈரோடு  சத்தியமங்கலம் முத்தரையர்கள் சார்பாக மாபெரும் வாழ்த்துக்கள் இது கண்டியப்பாக வெற்றிப்படம் 6	Positive
Daily wake up aanathum paakkuravanga like podunga	unknown_state
Semmaya iruku bro namma Surya annavodu fannu gettha sollalam bro	Positive
ஓரு தரப்பு பிரசனய பார்த்தோம் ஈப்போ மாருதருப்பு பிரசனய நாம் பாப்போம் சத்ரியன்	unknown_state
BGM ah da ithu.... verithanam, ppaaaahhhhh	Positive
My age 18 I am rajini fan	Positive
sema thala waiting eh veri aguthu	Positive
Vani bhojan is looking too pretty	Positive
Asuran hit aaganumna enaku like podunga	Positive
bairava teaser dhan mokkay na...Indha teaser adha Vida mokkay ah irruku...Teaser nalum Seri...Trailer nalum Seri...epodhum Thala dhan......Waiting fr #Ak 57 teaser...	Mixed_feelings
DI WORK SHOULD BE MORE GOOD	not-Tamil
Soon 1 core views varalam varalam va bairava	Positive
Jei viswagarma inam sarpaka padam vetri pera valthikirom	Positive
thala meracle pannerukkaru sema sema sema masssssssssssss......thalada......	Positive
Jayam Ravi sir giving different types of movies(Bogan,Vanamagan,Tik tik tik)..Keep rocking sir..	Positive
10M views ku wait pantravanga oru like pottu pongappa	unknown_state
His mask is like Krish (Hrithik Roshan)	Negative
Chiyan Vikram Sir vera level  (BY) Tirunelveli pasanga	Positive
ஓவ்வொரு ஹிந்துவும் பார்க்க வேண்டிய படம்........  நாடக_காதல் வீட்டிற்கும் சமுதாயத்திர்கும் சாப கேடு	Positive
#durai singam mass but #nondi_kuthirai la varuthu #singam3	Mixed_feelings
நா யாருங்கறத எப்பவுமே நா முடிவு பண்றதில்ல,  என் எதிர்ல நிக்குறவங்க தான் முடிவு பண்ணுவாங்க…,  அவுங்களுக்கு நா  நண்பனா?     இல்ல  எதிரியானு………	Positive
Super  yaru nu keta chinna kulandhai um solum....... Maestro of Style	Positive
Anbin paathai sendravunaku mudivae illayae da....manathin neelam ethvo athuvae vaalvin neelama da....samanthamae illama iruka apdi thaan da intha pada pundayum irukku	Negative
rajini vera level vjs neenga ella nalla vazhanum	Positive
Mems la vandhathu  film la vandhurucha	Positive
Vijay..Kumaar..! Just nailed it..! Thalaivaa..! #Amwaiting	Positive
ஹலோ இயக்குனர் சார் நல்ல யோசனை கோமாளி படம்	Positive
intha padam release achuna... vijay ajith ah thuki sapturuvan pola	Positive
STR STR STR STR STR STR STR STR STR STR STR STR STR STR STR STR STR STR STR STR STR STR STR STR STR Thalaivar	Positive
thala is a fire in real life thalaaaaaaaaaaaaaaa your alaways great!	Positive
50 k views 93 k likes Aaa yenada utube vachrukinga	Negative
ரஜினியை அவமானப்படுத்த வில்லை ரஜினி ரசிகர்கள் களின். ஆதங்கத்தை வெளிப்படுத்தி இருக்கிறார்கள்	unknown_state
thalaiva neenga eppoyem super star tha massss	Positive
Ghibran music pannale andha movie trailer vera level la irukum pola Saaho Kadaram Kondanverithanama irukku semma	Positive
2:06 waaaa.... All in one frame... Sema..	Positive
Waiting for 500k likes, 12M views	unknown_state
I think movie looks like God Father movie..!	not-Tamil
Enakku bgm pudikkala waste bgm old bgm	Negative
Paah ennada teaser la Karthi ya semmaiya kamchitu ithula knjm lite disappoint ana but 1:29 antha varuthatha pokkiduchu verithanam	Mixed_feelings
Koovathoor Maama irukumbodhe theriyum indha padam yepdi irukumnu......	unknown_state
Wowwwwwwwwwwwwwwwwwwwwwwww    Superbb Surya Bro......!!!!      i have watch this teaser for 20+ times So marvels......!!!!!!!!!  Waitting for movieeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	Positive
Suriya anna kola waiting Thalaiva Kerala Singakotta Therikkapoguthu	Positive
Surya  & u1 vera leval	Positive
One year aagiruchu but nan ippavum adikadi paakra trailer	Positive
After release # kaithi vera level #diwali winner	Positive
Padam kandipa nalla irukkum pola......90's kinds	Positive
Viveg an very poor movie averages super movie averages  like is 16m	Negative
I amThalapathy fan I like surya Anna Also	not-Tamil
495k views la stuck ayiduchu...	unknown_state
80 k views uh 100 k likes... Epdi da...? 🧐	Mixed_feelings
I Your big  fan . ®Rajni sir you are big Superstar In India   I From Bangladesh	unknown_state
Dislike podrathuku avolo mokka illayea .. dislike kena punda	Negative
Vanniya Mutharaiyar Saarbagam Padam Vetri adaiya vazhathukal PONDICHERRY	Positive
சூர்யா அண்ணனுக்கு இந்த படம் நடிக்க வாய்ப்பு அழித்த செல்வராகவன் அண்ணனுக்கு மிக்க நன்றி	Positive
Wow thala marana mass waiting veri yeruthu padam yeppa relese	Positive
ennna ba innam trending la ye varala	Mixed_feelings
Movie confirm hit da.... 90kids இதை ஓட வச்சுடுவோம்டா.....	Positive
str mass  arr bgm	Positive
Omg! Kangana ko nehi pehchan ja raha hai! Woh! 250cro pakka.	not-Tamil
0:44 intha bgm kekum bothalam pullarikithu	Positive
Like here if you love kajal aggarwal.	unknown_state
Yow.. editor trailer yeh mukkavasi story solitiyeya...	Mixed_feelings
பழைய வண்ணாரப்பேட்டை யா.... Ithulam oru padam hada....vennaigala	Positive
Hey it’s look like remake of HIndi PINK movie !!!	Positive
ஐயா எனக்கு மிஷ்கின் மீதோ இல்லை ராஜா மீதோ எவ்வித வருத்தமும் இல்லை... இவர்கள் மேதைகள்... ஆனால் உதயநிதி இருக்கானே.... பொறம்போக்கு...	Mixed_feelings
அனைத்து சமுதாயமும் இதை ஏற்றுக் கொண்டு விட்டனர் அனால் ஒருவன் மட்டும் தான் இதை ஏற்று கொள்ள மாட்டான்	Positive
..... வந்தா ராஜாவாதான்  வருவேன்  str back too form#love str &mass str	unknown_state
Vera level  oruthar mela viswasam kata innorutara yen asinga paduthireenga	Positive
Intha natula ovanum oru vithamana paithiyam....nanga yuvan,surya,selvaraghavan combination mela paithiyam	unknown_state
@raana way to go bro	not-Tamil
Nice nice nice nice nice nice	Positive
Dai siva nee enna bat man aaa	Positive
After FDFS Padam vera level #THALA	Positive
"ஒரு தவறு செய்தால் அதை தெரிந்து செய்தால் அவன் தேவன் என்றாலும் விட மாட்டேன்""  இந்தியன்டா...... பாத்ததெல்லாம் திங்கரதுக்கு ஓநாய் னு நெனச்சியா பசிச்சா வேட்டையாடுர சிங்கம்டா........ இப்ப செம பசியில இருக்கன் எது கெடச்சாலும் வேட்டையாடுவன்...mass daialouges semma mass teaser..........."	Mixed_feelings
(தேவர் சமுதாயம்) முக்குலத்தோர் மக்கள் சார்பாகா படம் வெற்றி பேர வாழ்த்துகிறோம்....	Positive
ஊராளிகவுண்டர் சார்பாக படம் வெற்றி பெற வாழ்த்துகள்	Positive
shankar bhai ko salam karta hu	not-Tamil
இந்த மாதிரி படத்தை தான் எதிர்பார்த்தோம்.நீ கலக்கு தலைவா	Positive
தொல் திருமா குருமா  தேவிடியா பையன் பாய்ஸ் இருக்கிங்களா இருந்தா வந்து இங்க கமெண்ட்ஸ் ஆஹ் செக் பண்ணிட்டு போங்க தேவிடியா பசங்களா    நாடக காதல் புண்டைகளுக்கு ஆப்பு திரெளபதி படம்  மாபெரும்வெற்றிஅடையும்	Positive
#Surya  மிகவும் நன்றி விவசாயிகளுக்கு  சப்போட்டா நிறைய படம் பன்னிட்டு வருகிறாய் வாழ்த்துக்கள்	Positive
Katthi 2 Va En Thalapathi Kall Thusikuda Ne Illada	Negative
Yannda ngk moviku aprm  intha movie la cm aytra suriya	unknown_state
Unlike pannava ava amma Ellam item tha	Negative
Ithu football pei padam!!! 2 in 1	Positive
Semma dialogue delivery n tone. Goosebumps	Positive
90 S kids school pogum pothu Ayirathil oruvan & pudhupettai release panna epdi hit aagum	Positive
Mani Sir vera level la try panirkapla	Mixed_feelings
எங்களுக்கு மண்ணு பொண்ணு 2ம் முக்கியம்  இதுல யார் மேல கை வச்சாலும் வெட்டுவோம்  #திரௌபதி     நன்றி அண்ணா:Mohan G Kshatriyan	unknown_state
Avarkk nattumele paithyam naal ...Namak avar mele thaan paithyam..Suriya Sir	Positive
Wow... trending katirchu...late ah vanthalum latest ah varuvom atha enga thalaivar 🤘🤘🤘 #PettaParaaak	Positive
Thaaaaa vera level da solla vaarthayea illa  pakka va irukku	Positive
Enada enna kathaiyyna puriyala ..ana vjs paka marana waiting ah iruku	Positive
Superb.. Hollywood level.. Never ever give up..	Positive
திருச்சி 🦁முத்தரையர்🦁 மக்கள் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்	Positive
Paaa vera level mass thala vera level la irukare paa I'm weiting 🤭🤭	Positive
Thalaivar daaaa. Pakkathula evanum nikkamudiyathu daaaa.....	Mixed_feelings
Vara level..    Dhanush a ethuu..	Positive
20M views varum nu solravanga like panunga	unknown_state
Dislike pandravanga elam rajini sir ah parthu poramai pidichavanga....	Mixed_feelings
Engalaku mannum ponnum onnu ... Adpi podu sema	Positive
Bigil aadhu mairadhu ...... Kaithi Vera lvl	Mixed_feelings
August 30 film release varaikum time iruku guys so v can it atleast 20M views	unknown_state
Pongal ku vara matha padangala...Thalaivar sathiyama Adichu under wear oda odavidaporaaru maanam pona thiruppi varadhu paathukonga....	Negative
Kaappaan vs saaho  Aug 30🤩	unknown_state
Yammadiyovv... Siripana sambavam pakka porom..	Positive
Indha padathuke BGM therika vitrukaru U1. Valimai padathuku nenachu kuda paka mudialada Sami.	Positive
Unmaiyana vartha...  Namba kitta kaadu iruntha yeduthu kiduvanunga Kaasu iruntha pudungi kiduvanunga.......  Padipa mattum namba kitta irunthu yeduthuka mudiyathu...  Tharamana dialogue	Positive
Pollachi kongu vellalar gounder sarbaga Padam vetri pera vaalthukirom	unknown_state
super star  lady super star	Positive
ஆர்யா அதான் கல்யாணம் பன்னியாச்சு ல அப்புரம் என்ன Marry me னு சொல்ட்ராரு 90'S கடுப்பாகுமா ஆகாதா..?	Negative
521K likes	unknown_state
Enna. Than. Try panalum... Asuran level ku illa....	Mixed_feelings
Mugamoodi maari aagama irundha sari Irumbuthirai maari blockbuster aaga podha pappom Dec 20	Positive
Ippo enna panna porom....sweet sapda porom.... rajinified.	Positive
funny.... More copy cats	Mixed_feelings
Teejay va paaka yaarellam theater ku povinga	Positive
Phone odai da odai daa yaarulam sirichinga like pottutu ponga🤣🤣🤣🤣	unknown_state
இதய தெய்வம் திரு. கமல்ஹாசன் அவர்களுக்கு அடுத்து ரசிக்கும் நாயகன் சூர்யா மட்டுமே வெற்றி பெற வாழ்த்துக்கள்	Positive
bro best 4k tv 43  inch la entha tv vankalam bro	Positive
Viswasam teaser ku wait panravan like podu	Mixed_feelings
விழுப்புரம் வன்னியர்கள் சார்பாக படம் வெற்றி அடைய வாழ்த்துகிறோம்	Positive
Tamil trailer nachina vallu okka like here	not-Tamil
Keka beka Keke beka short flim eay copy adichuthu vekka ma illa chai	Negative
1.24 gives me feel like ghajini hammer scene	Mixed_feelings
சூப்பர் தல உன்னை வெல்ல எவரும் இல்லை இந்த உலகில்	Positive
Kappan teaser nalairuku but hit aaguma illaya nu therila	unknown_state
என் சார்பாக 50 பேரை தியேட்டருக்கு கூப்ட்டு போவேன், 100 பேரை கூப்ட்டு போவேன் ன்னு ஒவ்வொரு சமுதாயத்தை சேர்ந்தவனும் ட்ரைலர் பாத்திட்டு கமெண்ட் பண்றாங்க ன்னா நாடக காதல் எத்தனை குடும்பங்களை சீரழிச்சு இருக்குது ன்னு தெரிய வருது.   வாழ்த்துக்கள் # திரெளபதி & டீம்	unknown_state
Teaser vere level.... eshtapetavar adikadaa... like....... #suriya #laletten	unknown_state
Make it 20 million views and 600 k likes Tmrw ...	unknown_state
தருமபுரி மாவட்ட தீரன் சின்னமலைகவுண்டர் பேரவை சார்பாக வாழ்த்துக்கள்	Positive
2:02    gubeer moment	unknown_state
Please telugu version kuda dub cheyandi danush sir ki telugu fans kuda unnaru	Positive
Trailer super eruku vazhthukal director sir innum itha mathirri niraya padam yedukanu neenga, vankodama sattatha pathi konjam sollunga atha thappa use pandranga yengala mari niraya peru antha sattathala padhika pattu erukaranga	unknown_state
semaa new avadar kannada after kgf	unknown_state
Kaithi.. FDFS pakkanumnu ninaikkira fan's LIKE Podunga..	Negative
Ppppppaaaaa vera leval ji... waiting for a movie...verithanama irukka poguthu ....engalukku Mannu ponnu rendume mukkiyam...semma dialogue..	Positive
daii un Fans ah Ipadii kathara vachuttiye da Dewali athuvuma Oru nalla teaser'ahyachum unnala kudukka Mudiyalaiye ...   Azhathinga Azhathinga Ena Pantrathu vj ku acting than varathunu Sonna Purunjukkava Poguthu...   suma nalla iruku daw Oru kodi Daww teasr'ku nu Poye vadaii Sudunga	Mixed_feelings
I am waiting simbu Anna intha movie ungaluku Vera level la irukum	Positive
My hero Suriya Anna  I love Suriya Anna my family hero Suriya sir	Positive
Ayan2  nu ninaikkura marana mass	Positive
Liar liar liar liar liar Vera level thala	Mixed_feelings
ரொம்ப நாளா நினைச்ச ஒரு விஷயத்தை இந்த படத்துல நடிச்சிருக்காங்க படம் ரொம்பவும் நல்லா இருக்கு ரவி அண்ணா ரொம்பவும் அழகா நடிச்சிருக்காரு அவருக்கு என்னுடைய வாழ்த்துக்கள்	Positive
Suriya anna vera levl na... namma yeppayum vedapu tha na marana waiting naKAAPPAAN	Positive
நான் தேவர், எனது மற்றும் என்னை சார்ந்தோர்களின் ஆதரவு திரௌபதிக்கு உண்டு	Positive
Kaappaan Telugu Title Revealed By S S Rajamouli On June 27th 10AM	unknown_state
Dai dai vera level pandriga dai	Positive
I see this movie I like	Positive
உண்மையில் நடந்த சம்பவங்களை வைத்து எடுத்த கதைப்போன்று உள்ளது  இனியாவது திருந்துங்கடா சாதிகள் உள்ளதடி பாப்பா ...	Positive
ஜெயம் ரவி அண்ணா வாழ்த்துக்கள் நீங்க இதே மாதிரி நிறைய புதுசு புதுசா முயற்சி பண்ணுங்க அண்ணா ஐ லைக் யு அண்ணா	Positive
Engae annakoo nammae melae paitheyam Ila Na epipadi oru Padam panuvara	Mixed_feelings
Odra atha Odra atha Vera level bangam	unknown_state
Bigil trailer ku wait panni inga vanathavanga like podu	unknown_state
Hip Hop Tamizha வின் மூன்றாவது திரைப்படம்.அருமையாக உள்ளது ட்ரெயிலர்.பிக் ஸ்கிரீனில் பார்ப்பதற்கு வெயிட்டிங் ...	Positive
Thala mass - yuvan BGM mass	Positive
படம் மட்டுமல்ல ,படத்தை எடுத்த நீங்களும் ஹீரோ தான். திருப்பூர் கொங்கு சார்பில் எங்கள் அனைத்து ஆதரவையும் தருவோம்..	Positive
petta visvasam pongal get ready fans parrrraaaaakkksampavam sirappu	Positive
Makkal selvan    rasiganai rasikum thalaiva  ..  vijaysethupathy  Anna Vera level..	Positive
Kadaisiya oru nalla rajini movie trailer pathachupa.	Positive
etho hindi kaari . jayalalitha oda antha agressive moonji la onnum illa	Negative
Ivana vachi laam padam yeeda yedukiringa mokka punda da Ivan  act pannave theriyathu ivanukku	Negative
lookz like a promising surya specialzzzz	Positive
Iswarya Menon  Fans like poda mudiuma mudiyatha	unknown_state
Yov 11 manikku trailer nu sollitu 10:30 ku vidriye  unna mathiri periya manushanukku ithan alaga	Positive
2k19 7 2 2019... Best trailer...	Positive
Vera level dialogue  and trailer annaa surya anna aaaaaa	Positive
Sala copy krne ke alava kam nhi kya koi sbko	not-Tamil
துன்பம் வரும்போது சிரிங்க என வள்ளுவர் தான் சொன்னாரு சிரிங்க, சிரிங்க! நான் சிரித்தால்!?	unknown_state
5 m Super 10 millon varathukku help pannunga pleas	Positive
Thala தமிழ் pesina samaya iruku   Thala thala thaan	Positive
Nan mattum dan Anandi ah pathena..	Positive
Pink title dan pa vatchu irupanga... PINK mean Parka Irukirom  Nerkonda Parvai yai.... Mr BVA	Positive
தன் ஜாதி பெருமைகளை உயர்த்தியும் மற்ற ஜாதியை தாழ்த்தி பேசுவது சீன்டுவது குற்றம் ஜாதி உனர்வு அனைவருக்கும் வேண்டும்  அது வெறியாக மாற கூடாது.	unknown_state
Gola massa irrukunu solravanka like poduka	Positive
பின்னூட்டத்தில் பலரும் சாதிவெறிபிடித்த இழிஞர்களாய் மிருகங்களாய் திரிவதை எண்ணியும் தமிழ்ச்சமுதாயத்தை எண்ணியும் மெய்யாகவே உள்ளங்கலங்குகிறது !  சாதியுங் கொலையும் இழிந்த பிறவிகளின் குணம்.   உலகம் அறிவியல் வழியில் எங்கோ போகிறது , ஆனால் நாம்?!  வள்ளுவம் இது இரண்டையும் சாடுகிறது.  அனைத்தையும் ஒழித்து அன்பை விதைத்து மனிதனாய் வள்ளுவஞ்சொன்ன வழியில் வாழ்தல் நலம் !  அன்பும் அருளுமே நிலையானவை ! சாதியும் மதமும் சாக்கடைக்கு சமம் !  வாழிய செந்தமிழ் வாழிய வள்ளுவம்	Mixed_feelings
Thala lawyer aa pakka marana waiting	Positive
superb trailer   pls dub telugu	not-Tamil
Mothala Padam paathapa puriyala. Selva sir aa misjudge paniten. Ippa solren NGK verithanam. Selva is a genius	Positive
I Like this trailer ajith  vara level	Positive
Thala mass pakkka masssss thala da	Positive
bro eppudiyavadhu 30 mins la 100k likes varanum	unknown_state
Ada paavi gala..dis like podrathuku ne varingalada	Positive
What an amazing star casting,  super starukkitte modhappovurathu  sariyana aambalakkoottam....	Positive
thala en singama vera level  h.vinoth yuvanshankarraja boney kapoor  ajith kumar pandey on level. let's see nerkonda paarvai	Positive
Nanodigal 1 la eruntha yethartham ethula ellaye	Negative
Bgm enam wrk pani ekanum vm	Negative
Chiyaan  semma   Love from kerala	Positive
Likes getting more. We want more	Positive
Bigil ah vathu pool ahvathu....this Diwali kaidhi diwali..	unknown_state
70 vadu vayasulayum  herova nadikka namma thalaivar super star rajiniyal mattume mudiyum valga thalaivar	Positive
Kojam nalla irruku kojam overa roll irruku siripu	Mixed_feelings
Kuruma mathiri irukkura pala group ku serupadi pathi intha pado avununga peasuna pothupadiya Namma sonna jathi vakkuram	Positive
Karthi anna dialogue delivery class masssss	Positive
neraya neraya neraya neraya neraya neraya .	Positive
Bgm mass irrukunu solluvanga like podungabangam ....	Positive
Paaaaahhhhhh This isn't not a Remake THALA nail it	Positive
மண்ணும் பொன்னும் ஒன்னா அப்போ விலை அதிகமா கொடுத்தா ரெண்டையும் வித்திருவிங்களா	Mixed_feelings
1996 < 2016 < 2019 Aug 15	not-Tamil
Last  dance  vera  lvl	Positive
Vivegam padam vetri pera vazhthukkal by Thalapathy fan	Positive
Bhai criticise krna to banta hai	not-Tamil
Enakku mattumtha ippudii kaatutha 102k views 140k likes how	Mixed_feelings
thalaivan oruvane thalapathy matume mass thalaivaa	Positive
Yama....yenda kathura..... dialogue pesitu poyenda....mass nu solitu ipdi kathura...	Negative
ye film 3000 carore paar karegi keval india me double Blockbuster movies   toofan aa jayga thiyetar me	Negative
One sun one super star Rajinikanth	Positive
teaser. adipoli. namma. thalaiva. bairava teaser	Negative
Siva karthikeyan still vachiruka baadu la yen da utube la pesunum nu pesi comedy panringa	Mixed_feelings
2020 oliymbic india gold varuma silvar varuma parunga.	unknown_state
superb Surya Sir iam a big fan to you sir	Positive
Romba naalukkapuram prabu sir nalla storiye choose panniyirukkange	Positive
NGK trailer 5 times paathavunga maathram like pannuga	unknown_state
Vikram look appahh Hollywood actor ku tough kuduparu pola	Positive
Intha padathuku FIR illiah??? Miratalana darbarku FIR pusssenru ...poirchu movie...	unknown_state
Really semaa Karthik bro.. bgm Vera level	Positive
Intha mari trailer vanthuchi innaiki than therinjithu so epo pakkuran.. nala eruku	Positive
Thalaivar superstar legendary legend Rajini sir aatam aarambam	Positive
En thalaivan vijaysethubathi kaga matume na padam papan matha entha p..... illa	Mixed_feelings
iTS aMAZING tHALA wE lOVE yOU aLWAYS	Positive
Im from karnataka im kannadiga. Im big fan of kannada super star DARSHAN and also big fan of thala AJITH. super trailer	Mixed_feelings
Thala thaan Ennaikkum mass.thala kettap is very terrar.kajal kettap is very beauty.Next film ajith&kajal jodi sernthaa innu semmaya irukkum	Positive
More 301k likes needed for 1M views	Positive
Sir next film also seme mokke	Negative
VIJAY ANNA FROM KARNATAKA  KICCHA SUDEEPA ANNA DIE HARD FANS ENERGETIC TRAILER	Positive
எங்கள் சாதியின் குல தெய்வம்  திரௌபதி அம்மன் அருள் பெற்று படம் வெற்றி அடைய வாழ்த்துக்கள்....	Positive
Wowwww Wat a visual yaruya cinematography yenakey avara pakanum pola iruku	Positive
Valimai trailer varathukula 20M views varanum	Positive
Kekabekka short film to Naan Sirithal	not-Tamil
சேலம் மாவட்ட கவரா நாயுடுகள் சார்பாக வாழ்த்துக்கள்!	Positive
Shankar + Rajni = Cinematic Extravaganza.	Mixed_feelings
என்ன ஜி படம் ஷங்கர் சார் range la எடுகிறீங்களa்....நானும் தீபாவளி கு வரும் கிறிஸ்துமஸ் கு வரும் நியூ year கு வரும் னு எதிர் பார்த்தேன் ...கடைசில பொங்கல் கூட வந்திருச்சு இன்னும் trailer வைச்சு எத்தனை நாள் தான் வோடவிங்க......santanam சார் எங்க இருக்கீங்க....ட்ரைலர் 50 தடவ paartuten	Mixed_feelings
Mass 🤟  mannU ponnu Rendu mukkiyam DEVAR Magan	Positive
Othaaaa punda mavanae thalaivar ah thappa sollura	Negative
U1 music semma soluranga oru like podunga	unknown_state
10M views...Suriya Anna veriyans like here	unknown_state
Adhu Ngk illlada NTk vellapporan vivasayi  Naaam thamizhar	unknown_state
We can make it 450k likes	unknown_state
#STR soldra andha dialogue solla vara vishayam (Vantha Raajava Thaan Varuven Raajava Vantha rajavukku Nooru Dhosth)    silent ah irundhu #Senadhipathy Idatha pidikkaporaaru, Arun Vijay sethuduvaaru.	unknown_state
Nkp trailer sadanai. Super reviews varuthu. Nonstop kondatam aarambam	Positive
ஓநாய் பாததெல்லாம் திங்காது டா அதுவும் பெண் சிங்கம் மட்டும் தான் வேட்னடயாடும் அப்ப நீ என்ன பொட்டயா எந்த காலத்துல வந்து என்ன மாதிரி னடலாக் எழுதுராங்க பாரு தூதேரி	Negative
Director sir trailer super eariku but oru voice matum fm la pasura pola eariku police station sequence la	unknown_state
தருமபுரி வன்னியர் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	Positive
திரையுலகில் எத்தனை வன்னியர் இயக்குனர் இருந்தாலும் அண்ணன் மோகன் ஜீ அவர்களை போல வராது.I Support திரௌபதி	Positive
Visvasam trailer trailer sppourt panavange yalaru edhuku pannuge	Positive
hello en yuir vijay anna sema mass awesome	Positive
Ithu maathri yaduyaa padatha trailer heeee  vera levela irukku  mass hhaaaa. thaana serntha koottam laaa padamaayaa  yangaa singathaa pootu west aakittanunga.	Mixed_feelings
Paaka smart Aana hero ila but tallent irunthaa poathum jeiklaamnundrathuku example dhanush tha	Positive
Enga irunthu da varinga ...like podunga comment panuganukitu...adhukum vela menakettu solrapadi seiyum makkal...ppppaaa...	unknown_state
Vada chennai :  Sanda seiyanum ENPT: Yerangi adikanum Asuran:  Adichu vaanganum	Positive
